ProjectName Status Code SCM HTTPURL RepoURL
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/linear-algebra
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/mapping
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/struct
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/bioinfo
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/image
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/strings
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/econometrics
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/vrml
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/video
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/fenv
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/ga
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/mechanics
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/fixed
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/data-smoothing
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/quaternion
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/dataframe
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/multi-precision
octave active Yes Git https://git.code.sf.net/p/octave/ltfat git://git.code.sf.net/p/octave/ltfat
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/outliers
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/parallel
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/galois
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/simp
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/fits
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/graph
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/info-theory
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/fl-core
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/benchmark
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/splines
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/wavelet
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/sockets
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/instrument-control
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/financial
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/communications
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/odepkg
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/fem-fenics
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/miscellaneous
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/specfun
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/optim
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/image-acquisition
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/mvn
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/mpi
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/fuzzy-logic-toolkit
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/integration
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/optics
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/prony
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/gsl
octave active Yes Git https://git.code.sf.net/p/octave/level-set git://git.code.sf.net/p/octave/level-set
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/lssa
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/special-matrix
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/io
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/general
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/audio
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/project-web
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/generate_html
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/ngspice
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/interval
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/dicom
octave active Yes Git https://git.code.sf.net/p/octave/symbolic git://git.code.sf.net/p/octave/symbolic
octave active Yes Git https://git.code.sf.net/p/octave/doctest git://git.code.sf.net/p/octave/doctest
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/tisean
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/nurbs
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/nnet
octave active Yes Git https://git.code.sf.net/p/octave/data-structures git://git.code.sf.net/p/octave/data-structures
octave active Yes Git https://git.code.sf.net/p/octave/vibes git://git.code.sf.net/p/octave/vibes
octave active Yes Git https://git.code.sf.net/p/octave/divand git://git.code.sf.net/p/octave/divand
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/zeromq
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/windows
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/system-identification
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/tk_octave
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/xraylib
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/plot
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/irsa
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/robotics
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/database
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/missing-functions
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/real2rgb
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/jhandles
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/engine
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/oct2mat
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/triangular
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/pdb
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/civil
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/graceplot
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/gnuplot
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/soctcl
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/symband
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/nlwing2
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/odebvp
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/ann
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/automatic_differentiation
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/perl-InlineOctave
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/octgpr
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/multicore
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/es_ES
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/pt_BR
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/secs
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/bim
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/fpl
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/MacOSX
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/msh
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/queueing
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/tsa
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/sparsersb
octave active Yes Git https://git.code.sf.net/p/octave/ocs git://git.code.sf.net/p/octave/ocs
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/generate_latex
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/NaN
octave active Yes Git https://git.code.sf.net/p/octave/cgi git://git.code.sf.net/p/octave/cgi
octave active Yes Git https://git.code.sf.net/p/octave/octcdf git://git.code.sf.net/p/octave/octcdf
octave active Yes Git https://git.code.sf.net/p/octave/netcdf git://git.code.sf.net/p/octave/netcdf
octave active Yes Git https://git.code.sf.net/p/octave/optiminterp git://git.code.sf.net/p/octave/optiminterp
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/octave-forge
octave active Yes Git https://git.code.sf.net/p/octave/ncarray git://git.code.sf.net/p/octave/ncarray
octave active Yes Git https://git.code.sf.net/p/octave/bsltl git://git.code.sf.net/p/octave/bsltl
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/example-package
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/arduino
octave active Yes Git https://git.code.sf.net/p/octave/matgeom git://git.code.sf.net/p/octave/matgeom
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/ocl
octave active Yes Git https://git.code.sf.net/p/octave/octclip git://git.code.sf.net/p/octave/octclip
octave active Yes Git https://git.code.sf.net/p/octave/octproj git://git.code.sf.net/p/octave/octproj
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/stk-old-hg
octave active Yes Git https://git.code.sf.net/p/octave/stk git://git.code.sf.net/p/octave/stk
octave active Yes Mercurial None http://hg.code.sf.net/p/octave/statistics
octomap active Yes SVN https://svn.code.sf.net/p/octomap/code/trunk svn://svn.code.sf.net/p/octomap/code/trunk
octopus active No
octupus active No
od1n active Yes SVN https://svn.code.sf.net/p/od1n/code/ svn://svn.code.sf.net/p/od1n/code/
odtbx active Yes Git https://git.code.sf.net/p/odtbx/git git://git.code.sf.net/p/odtbx/git
of-eval active No
oglsc active Yes SVN https://svn.code.sf.net/p/oglsc/code/ svn://svn.code.sf.net/p/oglsc/code/
ohla active Yes SVN https://svn.code.sf.net/p/ohla/code/trunk svn://svn.code.sf.net/p/ohla/code/trunk
ohnlp active Yes SVN https://svn.code.sf.net/p/ohnlp/code/trunk svn://svn.code.sf.net/p/ohnlp/code/trunk
oirds active No
olsr-lc active No
olsr-mercury active No
olstrans active No
omegat active Yes SVN https://svn.code.sf.net/p/omegat/svn/trunk svn://svn.code.sf.net/p/omegat/svn/trunk
omegat active Yes Git https://git.code.sf.net/p/omegat/code git://git.code.sf.net/p/omegat/code
omniorb active Yes SVN https://svn.code.sf.net/p/omniorb/svn/trunk svn://svn.code.sf.net/p/omniorb/svn/trunk
ompscr active No
ondex moved Yes SVN https://svn.code.sf.net/p/ondex/code/trunk svn://svn.code.sf.net/p/ondex/code/trunk
ontonorm active Yes Mercurial None http://hg.code.sf.net/p/ontonorm/mercurial
oodir active No
ool active No
oommf-2dpbc active No
oooneida-fbench active Yes SVN https://svn.code.sf.net/p/oooneida-fbench/code/trunk svn://svn.code.sf.net/p/oooneida-fbench/code/trunk
opal active Yes SVN https://svn.code.sf.net/p/opal/code/ svn://svn.code.sf.net/p/opal/code/
opbdp active Yes SVN https://svn.code.sf.net/p/opbdp/code/trunk svn://svn.code.sf.net/p/opbdp/code/trunk
opeal moved Yes Git https://git.code.sf.net/p/opeal/code git://git.code.sf.net/p/opeal/code
open rotten No
open-chord active Yes SVN https://svn.code.sf.net/p/open-chord/code/trunk svn://svn.code.sf.net/p/open-chord/code/trunk
open-clinic active Yes Git https://git.code.sf.net/p/open-clinic/code git://git.code.sf.net/p/open-clinic/code
open-exchange active Yes SVN https://svn.code.sf.net/p/open-exchange/code-0/trunk svn://svn.code.sf.net/p/open-exchange/code-0/trunk
open-gps active Yes SVN https://svn.code.sf.net/p/open-gps/code/trunk svn://svn.code.sf.net/p/open-gps/code/trunk
open-jtalk active No
open-ms active Yes SVN https://svn.code.sf.net/p/open-ms/code/ svn://svn.code.sf.net/p/open-ms/code/
open-nfc abandoned Yes Git https://git.code.sf.net/p/open-nfc/open-nfc-git git://git.code.sf.net/p/open-nfc/open-nfc-git
open-nfc abandoned Yes Git https://git.code.sf.net/p/open-nfc/open-nfc-gb2-git git://git.code.sf.net/p/open-nfc/open-nfc-gb2-git
open-nfc abandoned Yes Git https://git.code.sf.net/p/open-nfc/code git://git.code.sf.net/p/open-nfc/code
open-nfc abandoned Yes Git https://git.code.sf.net/p/open-nfc/open-nfc-git-2 git://git.code.sf.net/p/open-nfc/open-nfc-git-2
open-nfc abandoned Yes Git https://git.code.sf.net/p/open-nfc/open-nfc-git-1 git://git.code.sf.net/p/open-nfc/open-nfc-git-1
open-nfc abandoned Yes Git https://git.code.sf.net/p/open-nfc/manifest-git git://git.code.sf.net/p/open-nfc/manifest-git
open-nfc abandoned Yes Git https://git.code.sf.net/p/open-nfc/open-nfc-ics-git git://git.code.sf.net/p/open-nfc/open-nfc-ics-git
open64 active No
open64-ici active No
openacs active No
openbabel active Yes SVN https://svn.code.sf.net/p/openbabel/code/ svn://svn.code.sf.net/p/openbabel/code/
openbrainstim rotten No
openbts active No
opencamera active Yes Git https://git.code.sf.net/p/opencamera/code git://git.code.sf.net/p/opencamera/code
opencamera active Yes Git https://git.code.sf.net/p/opencamera/tests git://git.code.sf.net/p/opencamera/tests
openccg active Yes Git https://git.code.sf.net/p/openccg/code git://git.code.sf.net/p/openccg/code
opencfu active Yes Git https://git.code.sf.net/p/opencfu/code git://git.code.sf.net/p/opencfu/code
openciphers active No
openclinic active No
opencobra active No
opencsv active Yes Git https://git.code.sf.net/p/opencsv/source git://git.code.sf.net/p/opencsv/source
opencsv active Yes Git https://git.code.sf.net/p/opencsv/code git://git.code.sf.net/p/opencsv/code
opencubman active No
opencvlibrary active No
opende moved Yes SVN https://svn.code.sf.net/p/opende/code/trunk svn://svn.code.sf.net/p/opende/code/trunk
opendse active Yes Mercurial None http://hg.code.sf.net/p/opendse/code
openeeg active No
openemr active Yes Git https://git.code.sf.net/p/openemr/code git://git.code.sf.net/p/openemr/code
openflights moved Yes SVN https://svn.code.sf.net/p/openflights/code/ svn://svn.code.sf.net/p/openflights/code/
openfvm active Yes SVN https://svn.code.sf.net/p/openfvm/code/trunk svn://svn.code.sf.net/p/openfvm/code/trunk
openfx active No
opengfs active No
opengrasp active Yes SVN https://svn.code.sf.net/p/opengrasp/code/trunk svn://svn.code.sf.net/p/opengrasp/code/trunk
opengts active No
openhip active Yes SVN https://svn.code.sf.net/p/openhip/code/ svn://svn.code.sf.net/p/openhip/code/
openhpi active Yes SVN https://svn.code.sf.net/p/openhpi/code/ svn://svn.code.sf.net/p/openhpi/code/
openil active Yes SVN https://svn.code.sf.net/p/openil/svn/trunk svn://svn.code.sf.net/p/openil/svn/trunk
openimscore active Yes SVN https://svn.code.sf.net/p/openimscore/code/ svn://svn.code.sf.net/p/openimscore/code/
openipmi active Yes Git https://git.code.sf.net/p/openipmi/linux-ipmi git://git.code.sf.net/p/openipmi/linux-ipmi
openipmi active Yes Git https://git.code.sf.net/p/openipmi/code git://git.code.sf.net/p/openipmi/code
openisi active No
openjgraph active No
openjms active No
openl-tablets moved Yes Mercurial None http://hg.code.sf.net/p/openl-tablets/openl
openlte active Yes Git https://git.code.sf.net/p/openlte/code git://git.code.sf.net/p/openlte/code
openmodeller active Yes SVN https://svn.code.sf.net/p/openmodeller/svn/trunk svn://svn.code.sf.net/p/openmodeller/svn/trunk
openmosix active Yes SVN https://svn.code.sf.net/p/openmosix/code/trunk svn://svn.code.sf.net/p/openmosix/code/trunk
openmps active Yes SVN https://svn.code.sf.net/p/openmps/code/ svn://svn.code.sf.net/p/openmps/code/
openmps active Yes Git https://git.code.sf.net/p/openmps/v3code git://git.code.sf.net/p/openmps/v3code
opennap active No
opennlp moved No
opennr active No
openocd active Yes Git https://git.code.sf.net/p/openocd/code git://git.code.sf.net/p/openocd/code
openome active Yes Git https://git.code.sf.net/p/openome/openome git://git.code.sf.net/p/openome/openome
openorb active No
openpc active No
openphonon active No
openrdk active Yes SVN https://svn.code.sf.net/p/openrdk/code/trunk svn://svn.code.sf.net/p/openrdk/code/trunk
openrm active No
openrods active Yes SVN https://svn.code.sf.net/p/openrods/code/ svn://svn.code.sf.net/p/openrods/code/
openrti active Yes Git https://git.code.sf.net/p/openrti/OpenRTI git://git.code.sf.net/p/openrti/OpenRTI
opensaf active Yes Mercurial None http://hg.code.sf.net/p/opensaf/staging
opensaf active Yes Mercurial None http://hg.code.sf.net/p/opensaf/documentation
opensaf active Yes Mercurial None http://hg.code.sf.net/p/opensaf/internal-docs
opensaf active Yes Git https://git.code.sf.net/p/opensaf/tools git://git.code.sf.net/p/opensaf/tools
opensaf active Yes Git https://git.code.sf.net/p/opensaf/code git://git.code.sf.net/p/opensaf/code
opensaf active Yes Git https://git.code.sf.net/p/opensaf/docs git://git.code.sf.net/p/opensaf/docs
opensmile active Yes SVN https://svn.code.sf.net/p/opensmile/code/trunk svn://svn.code.sf.net/p/opensmile/code/trunk
opensquid active Yes Git https://git.code.sf.net/p/opensquid/code git://git.code.sf.net/p/opensquid/code
opensteer active Yes SVN https://svn.code.sf.net/p/opensteer/code/trunk svn://svn.code.sf.net/p/opensteer/code/trunk
opentebd active Yes SVN https://svn.code.sf.net/p/opentebd/code/ svn://svn.code.sf.net/p/opentebd/code/
openv2g active Yes SVN https://svn.code.sf.net/p/openv2g/code/trunk svn://svn.code.sf.net/p/openv2g/code/trunk
openvigil active No
openvpn-als active Yes SVN https://svn.code.sf.net/p/openvpn-als/code/ svn://svn.code.sf.net/p/openvpn-als/code/
openxdm active No
