Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-7802,SourceForge,0,0,0,0,0,0,0,0,0
2019-7802,GitHub,0,0,0,0,0,0,0,0,0
2019-7802,GitLab,0,0,0,0,0,0,0,0,0
2019-7802,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6710,SourceForge,0,0,0,0,0,0,0,0,0
2019-6710,GitHub,0,0,0,0,0,0,0,0,0
2019-6710,GitLab,0,0,0,0,0,0,0,0,0
2019-6710,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3512,SourceForge,0,0,0,0,0,0,0,0,0
2019-3512,GitHub,0,0,0,0,0,0,0,0,0
2019-3512,GitLab,0,0,0,0,0,0,0,0,0
2019-3512,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1610,SourceForge,0,0,0,0,0,0,0,0,0
2019-1610,GitHub,0,0,0,0,0,0,0,0,0
2019-1610,GitLab,0,0,0,0,0,0,0,0,0
2019-1610,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4412,SourceForge,0,0,0,0,0,0,0,0,0
2019-4412,GitHub,0,0,0,0,0,0,0,0,0
2019-4412,GitLab,0,0,0,0,0,0,0,0,0
2019-4412,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0801,SourceForge,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.02867383512544803,1,2
2020-0801,GitHub,0,0,0,0,0,0,0,0,0
2020-0801,GitLab,0,0,0,0,0,0,0,0,0
2020-0801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0001,SourceForge,0,0,0,0,0,0,0,0,0
2019-0001,GitHub,0,0,0,0,0,0,0,0,0
2019-0001,GitLab,0,0,0,0,0,0,0,0,0
2019-0001,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5203,SourceForge,0,0,0,0,0,0,0,0,0
2019-5203,GitHub,0,0,0,0,0,0,0,0,0
2019-5203,GitLab,0,0,0,0,0,0,0,0,0
2019-5203,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4804,SourceForge,0,0,0,0,0,0,0,0,0
2019-4804,GitHub,0,0,0,0,0,0,0,0,0
2019-4804,GitLab,0,0,0,0,0,0,0,0,0
2019-4804,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1206,SourceForge,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0025948751216347712,1,2
2020-1206,GitHub,1,1,0.0,1.0,1.0,1.0,0.001621796951021732,1,1
2020-1206,GitLab,0,0,0,0,0,0,0,0,0
2020-1206,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4107,SourceForge,0,0,0,0,0,0,0,0,0
2019-4107,GitHub,0,0,0,0,0,0,0,0,0
2019-4107,GitLab,0,0,0,0,0,0,0,0,0
2019-4107,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1305,SourceForge,0,0,0,0,0,0,0,0,0
2019-1305,GitHub,0,0,0,0,0,0,0,0,0
2019-1305,GitLab,0,0,0,0,0,0,0,0,0
2019-1305,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7402,SourceForge,0,0,0,0,0,0,0,0,0
2019-7402,GitHub,0,0,0,0,0,0,0,0,0
2019-7402,GitLab,0,0,0,0,0,0,0,0,0
2019-7402,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3912,SourceForge,0,0,0,0,0,0,0,0,0
2019-3912,GitHub,0,0,0,0,0,0,0,0,0
2019-3912,GitLab,0,0,0,0,0,0,0,0,0
2019-3912,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3011,SourceForge,0,0,0,0,0,0,0,0,0
2019-3011,GitHub,0,0,0,0,0,0,0,0,0
2019-3011,GitLab,0,0,0,0,0,0,0,0,0
2019-3011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3504,SourceForge,0,0,0,0,0,0,0,0,0
2019-3504,GitHub,0,0,0,0,0,0,0,0,0
2019-3504,GitLab,0,0,0,0,0,0,0,0,0
2019-3504,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9109,SourceForge,0,0,0,0,0,0,0,0,0
2019-9109,GitHub,0,0,0,0,0,0,0,0,0
2019-9109,GitLab,0,0,0,0,0,0,0,0,0
2019-9109,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6706,SourceForge,0,0,0,0,0,0,0,0,0
2019-6706,GitHub,0,0,0,0,0,0,0,0,0
2019-6706,GitLab,0,0,0,0,0,0,0,0,0
2019-6706,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5604,SourceForge,0,0,0,0,0,0,0,0,0
2019-5604,GitHub,0,0,0,0,0,0,0,0,0
2019-5604,GitLab,0,0,0,0,0,0,0,0,0
2019-5604,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0505,SourceForge,0,0,0,0,0,0,0,0,0
2020-0505,GitHub,0,0,0,0,0,0,0,0,0
2020-0505,GitLab,0,0,0,0,0,0,0,0,0
2020-0505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0810,SourceForge,0,0,0,0,0,0,0,0,0
2019-0810,GitHub,0,0,0,0,0,0,0,0,0
2019-0810,GitLab,0,0,0,0,0,0,0,0,0
2019-0810,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0010,SourceForge,0,0,0,0,0,0,0,0,0
2020-0010,GitHub,0,0,0,0,0,0,0,0,0
2020-0010,GitLab,0,0,0,0,0,0,0,0,0
2020-0010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5311,SourceForge,0,0,0,0,0,0,0,0,0
2019-5311,GitHub,0,0,0,0,0,0,0,0,0
2019-5311,GitLab,0,0,0,0,0,0,0,0,0
2019-5311,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7906,SourceForge,0,0,0,0,0,0,0,0,0
2019-7906,GitHub,0,0,0,0,0,0,0,0,0
2019-7906,GitLab,0,0,0,0,0,0,0,0,0
2019-7906,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2207,SourceForge,0,0,0,0,0,0,0,0,0
2019-2207,GitHub,0,0,0,0,0,0,0,0,0
2019-2207,GitLab,0,0,0,0,0,0,0,0,0
2019-2207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7005,SourceForge,0,0,0,0,0,0,0,0,0
2019-7005,GitHub,0,0,0,0,0,0,0,0,0
2019-7005,GitLab,0,0,0,0,0,0,0,0,0
2019-7005,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7510,SourceForge,0,0,0,0,0,0,0,0,0
2019-7510,GitHub,0,0,0,0,0,0,0,0,0
2019-7510,GitLab,0,0,0,0,0,0,0,0,0
2019-7510,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2712,SourceForge,0,0,0,0,0,0,0,0,0
2019-2712,GitHub,0,0,0,0,0,0,0,0,0
2019-2712,GitLab,0,0,0,0,0,0,0,0,0
2019-2712,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6301,SourceForge,0,0,0,0,0,0,0,0,0
2019-6301,GitHub,0,0,0,0,0,0,0,0,0
2019-6301,GitLab,0,0,0,0,0,0,0,0,0
2019-6301,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3103,SourceForge,0,0,0,0,0,0,0,0,0
2019-3103,GitHub,0,0,0,0,0,0,0,0,0
2019-3103,GitLab,0,0,0,0,0,0,0,0,0
2019-3103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7907,SourceForge,0,0,0,0,0,0,0,0,0
2019-7907,GitHub,0,0,0,0,0,0,0,0,0
2019-7907,GitLab,0,0,0,0,0,0,0,0,0
2019-7907,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2206,SourceForge,0,0,0,0,0,0,0,0,0
2019-2206,GitHub,1,1,1,1,1,1,0.007142857142857143,1,1
2019-2206,GitLab,0,0,0,0,0,0,0,0,0
2019-2206,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7004,SourceForge,0,0,0,0,0,0,0,0,0
2019-7004,GitHub,0,0,0,0,0,0,0,0,0
2019-7004,GitLab,0,0,0,0,0,0,0,0,0
2019-7004,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7511,SourceForge,0,0,0,0,0,0,0,0,0
2019-7511,GitHub,0,0,0,0,0,0,0,0,0
2019-7511,GitLab,0,0,0,0,0,0,0,0,0
2019-7511,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3801,SourceForge,0,0,0,0,0,0,0,0,0
2019-3801,GitHub,0,0,0,0,0,0,0,0,0
2019-3801,GitLab,0,0,0,0,0,0,0,0,0
2019-3801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3102,SourceForge,0,0,0,0,0,0,0,0,0
2019-3102,GitHub,0,0,0,0,0,0,0,0,0
2019-3102,GitLab,0,0,0,0,0,0,0,0,0
2019-3102,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5605,SourceForge,0,0,0,0,0,0,0,0,0
2019-5605,GitHub,0,0,0,0,0,0,0,0,0
2019-5605,GitLab,0,0,0,0,0,0,0,0,0
2019-5605,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0811,SourceForge,0,0,0,0,0,0,0,0,0
2019-0811,GitHub,0,0,0,0,0,0,0,0,0
2019-0811,GitLab,0,0,0,0,0,0,0,0,0
2019-0811,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1703,SourceForge,0,0,0,0,0,0,0,0,0
2019-1703,GitHub,0,0,0,0,0,0,0,0,0
2019-1703,GitLab,0,0,0,0,0,0,0,0,0
2019-1703,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4501,SourceForge,0,0,0,0,0,0,0,0,0
2019-4501,GitHub,0,0,0,0,0,0,0,0,0
2019-4501,GitLab,0,0,0,0,0,0,0,0,0
2019-4501,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0912,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.0023837902264600714,1,1
2020-0912,GitHub,0,0,0,0,0,0,0,0,0
2020-0912,GitLab,0,0,0,0,0,0,0,0,0
2020-0912,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5310,SourceForge,0,0,0,0,0,0,0,0,0
2019-5310,GitHub,0,0,0,0,0,0,0,0,0
2019-5310,GitLab,0,0,0,0,0,0,0,0,0
2019-5310,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0011,SourceForge,0,0,0,0,0,0,0,0,0
2020-0011,GitHub,0,0,0,0,0,0,0,0,0
2020-0011,GitLab,0,0,0,0,0,0,0,0,0
2020-0011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7403,SourceForge,0,0,0,0,0,0,0,0,0
2019-7403,GitHub,0,0,0,0,0,0,0,0,0
2019-7403,GitLab,0,0,0,0,0,0,0,0,0
2019-7403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2601,SourceForge,0,0,0,0,0,0,0,0,0
2019-2601,GitHub,0,0,0,0,0,0,0,0,0
2019-2601,GitLab,0,0,0,0,0,0,0,0,0
2019-2601,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6212,SourceForge,0,0,0,0,0,0,0,0,0
2019-6212,GitHub,0,0,0,0,0,0,0,0,0
2019-6212,GitLab,0,0,0,0,0,0,0,0,0
2019-6212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3010,SourceForge,0,0,0,0,0,0,0,0,0
2019-3010,GitHub,0,0,0,0,0,0,0,0,0
2019-3010,GitLab,0,0,0,0,0,0,0,0,0
2019-3010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9108,SourceForge,0,0,0,0,0,0,0,0,0
2019-9108,GitHub,0,0,0,0,0,0,0,0,0
2019-9108,GitLab,0,0,0,0,0,0,0,0,0
2019-9108,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3505,SourceForge,0,0,0,0,0,0,0,0,0
2019-3505,GitHub,0,0,0,0,0,0,0,0,0
2019-3505,GitLab,0,0,0,0,0,0,0,0,0
2019-3505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6707,SourceForge,0,0,0,0,0,0,0,0,0
2019-6707,GitHub,0,0,0,0,0,0,0,0,0
2019-6707,GitLab,0,0,0,0,0,0,0,0,0
2019-6707,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5202,SourceForge,0,0,0,0,0,0,0,0,0
2019-5202,GitHub,0,0,0,0,0,0,0,0,0
2019-5202,GitLab,0,0,0,0,0,0,0,0,0
2019-5202,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0103,SourceForge,0,0,0,0,0,0,0,0,0
2020-0103,GitHub,0,0,0,0,0,0,0,0,0
2020-0103,GitLab,0,0,0,0,0,0,0,0,0
2020-0103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4805,SourceForge,0,0,0,0,0,0,0,0,0
2019-4805,GitHub,0,0,0,0,0,0,0,0,0
2019-4805,GitLab,0,0,0,0,0,0,0,0,0
2019-4805,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4106,SourceForge,0,0,0,0,0,0,0,0,0
2019-4106,GitHub,0,0,0,0,0,0,0,0,0
2019-4106,GitLab,0,0,0,0,0,0,0,0,0
2019-4106,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1207,SourceForge,1.0588235294117647,1,0.23529411764705882,1.0,1.0,1.0,0.004876649454962708,1,2
2020-1207,GitHub,1.6666666666666667,1,0.9428090415820634,1.0,1.0,3.0,0.0008605851979345956,1,3
2020-1207,GitLab,0,0,0,0,0,0,0,0,0
2020-1207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1304,SourceForge,0,0,0,0,0,0,0,0,0
2019-1304,GitHub,0,0,0,0,0,0,0,0,0
2019-1304,GitLab,0,0,0,0,0,0,0,0,0
2019-1304,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3006,SourceForge,0,0,0,0,0,0,0,0,0
2019-3006,GitHub,0,0,0,0,0,0,0,0,0
2019-3006,GitLab,0,0,0,0,0,0,0,0,0
2019-3006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6204,SourceForge,0,0,0,0,0,0,0,0,0
2019-6204,GitHub,0,0,0,0,0,0,0,0,0
2019-6204,GitLab,0,0,0,0,0,0,0,0,0
2019-6204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3905,SourceForge,0,0,0,0,0,0,0,0,0
2019-3905,GitHub,0,0,0,0,0,0,0,0,0
2019-3905,GitLab,0,0,0,0,0,0,0,0,0
2019-3905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2302,SourceForge,0,0,0,0,0,0,0,0,0
2019-2302,GitHub,0,0,0,0,0,0,0,0,0
2019-2302,GitLab,0,0,0,0,0,0,0,0,0
2019-2302,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7803,SourceForge,0,0,0,0,0,0,0,0,0
2019-7803,GitHub,0,0,0,0,0,0,0,0,0
2019-7803,GitLab,0,0,0,0,0,0,0,0,0
2019-7803,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6711,SourceForge,0,0,0,0,0,0,0,0,0
2019-6711,GitHub,0,0,0,0,0,0,0,0,0
2019-6711,GitLab,0,0,0,0,0,0,0,0,0
2019-6711,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1704,SourceForge,1.2,1,0.48989794855663565,1.0,1.0,1.0,0.003620040544454098,1,3
2020-1704,GitHub,1.3333333333333333,1,0.8867495623482351,1.0,1.0,1.0,0.005647263249348393,1,6
2020-1704,GitLab,0,0,0,0,0,0,0,0,0
2020-1704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4405,SourceForge,0,0,0,0,0,0,0,0,0
2019-4405,GitHub,0,0,0,0,0,0,0,0,0
2019-4405,GitLab,0,0,0,0,0,0,0,0,0
2019-4405,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1607,SourceForge,0,0,0,0,0,0,0,0,0
2019-1607,GitHub,0,0,0,0,0,0,0,0,0
2019-1607,GitLab,0,0,0,0,0,0,0,0,0
2019-1607,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1312,SourceForge,0,0,0,0,0,0,0,0,0
2019-1312,GitHub,0,0,0,0,0,0,0,0,0
2019-1312,GitLab,0,0,0,0,0,0,0,0,0
2019-1312,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4110,SourceForge,0,0,0,0,0,0,0,0,0
2019-4110,GitHub,0,0,0,0,0,0,0,0,0
2019-4110,GitLab,0,0,0,0,0,0,0,0,0
2019-4110,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5701,SourceForge,0,0,0,0,0,0,0,0,0
2019-5701,GitHub,0,0,0,0,0,0,0,0,0
2019-5701,GitLab,0,0,0,0,0,0,0,0,0
2019-5701,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7012,SourceForge,0,0,0,0,0,0,0,0,0
2019-7012,GitHub,0,0,0,0,0,0,0,0,0
2019-7012,GitLab,0,0,0,0,0,0,0,0,0
2019-7012,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2210,SourceForge,0,0,0,0,0,0,0,0,0
2019-2210,GitHub,0,0,0,0,0,0,0,0,0
2019-2210,GitLab,0,0,0,0,0,0,0,0,0
2019-2210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7911,SourceForge,0,0,0,0,0,0,0,0,0
2019-7911,GitHub,0,0,0,0,0,0,0,0,0
2019-7911,GitLab,0,0,0,0,0,0,0,0,0
2019-7911,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6603,SourceForge,0,0,0,0,0,0,0,0,0
2019-6603,GitHub,0,0,0,0,0,0,0,0,0
2019-6603,GitLab,0,0,0,0,0,0,0,0,0
2019-6603,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3401,SourceForge,0,0,0,0,0,0,0,0,0
2019-3401,GitHub,0,0,0,0,0,0,0,0,0
2019-3401,GitLab,0,0,0,0,0,0,0,0,0
2019-3401,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2705,SourceForge,0,0,0,0,0,0,0,0,0
2019-2705,GitHub,0,0,0,0,0,0,0,0,0
2019-2705,GitLab,0,0,0,0,0,0,0,0,0
2019-2705,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8308,SourceForge,0,0,0,0,0,0,0,0,0
2019-8308,GitHub,0,0,0,0,0,0,0,0,0
2019-8308,GitLab,0,0,0,0,0,0,0,0,0
2019-8308,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7507,SourceForge,0,0,0,0,0,0,0,0,0
2019-7507,GitHub,0,0,0,0,0,0,0,0,0
2019-7507,GitLab,0,0,0,0,0,0,0,0,0
2019-7507,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4002,SourceForge,0,0,0,0,0,0,0,0,0
2019-4002,GitHub,0,0,0,0,0,0,0,0,0
2019-4002,GitLab,0,0,0,0,0,0,0,0,0
2019-4002,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0512,SourceForge,0,0,0,0,0,0,0,0,0
2020-0512,GitHub,0,0,0,0,0,0,0,0,0
2020-0512,GitLab,0,0,0,0,0,0,0,0,0
2020-0512,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4901,SourceForge,0,0,0,0,0,0,0,0,0
2019-4901,GitHub,0,0,0,0,0,0,0,0,0
2019-4901,GitLab,0,0,0,0,0,0,0,0,0
2019-4901,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5306,SourceForge,0,0,0,0,0,0,0,0,0
2019-5306,GitHub,0,0,0,0,0,0,0,0,0
2019-5306,GitLab,0,0,0,0,0,0,0,0,0
2019-5306,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0007,SourceForge,0,0,0,0,0,0,0,0,0
2020-0007,GitHub,0,0,0,0,0,0,0,0,0
2020-0007,GitLab,0,0,0,0,0,0,0,0,0
2020-0007,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0807,SourceForge,0,0,0,0,0,0,0,0,0
2019-0807,GitHub,0,0,0,0,0,0,0,0,0
2019-0807,GitLab,0,0,0,0,0,0,0,0,0
2019-0807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5812,SourceForge,0,0,0,0,0,0,0,0,0
2019-5812,GitHub,0,0,0,0,0,0,0,0,0
2019-5812,GitLab,0,0,0,0,0,0,0,0,0
2019-5812,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5111,SourceForge,0,0,0,0,0,0,0,0,0
2019-5111,GitHub,0,0,0,0,0,0,0,0,0
2019-5111,GitLab,0,0,0,0,0,0,0,0,0
2019-5111,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0210,SourceForge,0,0,0,0,0,0,0,0,0
2020-0210,GitHub,0,0,0,0,0,0,0,0,0
2020-0210,GitLab,0,0,0,0,0,0,0,0,0
2020-0210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5404,SourceForge,0,0,0,0,0,0,0,0,0
2019-5404,GitHub,0,0,0,0,0,0,0,0,0
2019-5404,GitLab,0,0,0,0,0,0,0,0,0
2019-5404,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0606,SourceForge,0,0,0,0,0,0,0,0,0
2019-0606,GitHub,0,0,0,0,0,0,0,0,0
2019-0606,GitLab,0,0,0,0,0,0,0,0,0
2019-0606,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7710,SourceForge,0,0,0,0,0,0,0,0,0
2019-7710,GitHub,0,0,0,0,0,0,0,0,0
2019-7710,GitLab,0,0,0,0,0,0,0,0,0
2019-7710,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6802,SourceForge,0,0,0,0,0,0,0,0,0
2019-6802,GitHub,0,0,0,0,0,0,0,0,0
2019-6802,GitLab,0,0,0,0,0,0,0,0,0
2019-6802,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2512,SourceForge,0,0,0,0,0,0,0,0,0
2019-2512,GitHub,0,0,0,0,0,0,0,0,0
2019-2512,GitLab,0,0,0,0,0,0,0,0,0
2019-2512,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6101,SourceForge,0,0,0,0,0,0,0,0,0
2019-6101,GitHub,0,0,0,0,0,0,0,0,0
2019-6101,GitLab,0,0,0,0,0,0,0,0,0
2019-6101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3303,SourceForge,0,0,0,0,0,0,0,0,0
2019-3303,GitHub,0,0,0,0,0,0,0,0,0
2019-3303,GitLab,0,0,0,0,0,0,0,0,0
2019-3303,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2904,SourceForge,0,0,0,0,0,0,0,0,0
2019-2904,GitHub,0,0,0,0,0,0,0,0,0
2019-2904,GitLab,0,0,0,0,0,0,0,0,0
2019-2904,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2007,SourceForge,0,0,0,0,0,0,0,0,0
2019-2007,GitHub,0,0,0,0,0,0,0,0,0
2019-2007,GitLab,0,0,0,0,0,0,0,0,0
2019-2007,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7205,SourceForge,0,0,0,0,0,0,0,0,0
2019-7205,GitHub,0,0,0,0,0,0,0,0,0
2019-7205,GitLab,0,0,0,0,0,0,0,0,0
2019-7205,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1806,SourceForge,0,0,0,0,0,0,0,0,0
2019-1806,GitHub,0,0,0,0,0,0,0,0,0
2019-1806,GitLab,0,0,0,0,0,0,0,0,0
2019-1806,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4307,SourceForge,0,0,0,0,0,0,0,0,0
2019-4307,GitHub,0,0,0,0,0,0,0,0,0
2019-4307,GitLab,0,0,0,0,0,0,0,0,0
2019-4307,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1006,SourceForge,1.1111111111111112,1,0.3142696805273545,1.0,1.0,1.0,0.005840363400389357,1,2
2020-1006,GitHub,1,1,1,1,1,1,0.0006489292667099286,1,1
2020-1006,GitLab,0,0,0,0,0,0,0,0,0
2020-1006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1410,SourceForge,0,0,0,0,0,0,0,0,0
2019-1410,GitHub,0,0,0,0,0,0,0,0,0
2019-1410,GitLab,0,0,0,0,0,0,0,0,0
2019-1410,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4612,SourceForge,0,0,0,0,0,0,0,0,0
2019-4612,GitHub,0,0,0,0,0,0,0,0,0
2019-4612,GitLab,0,0,0,0,0,0,0,0,0
2019-4612,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0201,SourceForge,0,0,0,0,0,0,0,0,0
2019-0201,GitHub,0,0,0,0,0,0,0,0,0
2019-0201,GitLab,0,0,0,0,0,0,0,0,0
2019-0201,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5003,SourceForge,0,0,0,0,0,0,0,0,0
2019-5003,GitHub,0,0,0,0,0,0,0,0,0
2019-5003,GitLab,0,0,0,0,0,0,0,0,0
2019-5003,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3704,SourceForge,0,0,0,0,0,0,0,0,0
2019-3704,GitHub,0,0,0,0,0,0,0,0,0
2019-3704,GitLab,0,0,0,0,0,0,0,0,0
2019-3704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9309,SourceForge,0,0,0,0,0,0,0,0,0
2019-9309,GitHub,0,0,0,0,0,0,0,0,0
2019-9309,GitLab,0,0,0,0,0,0,0,0,0
2019-9309,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6506,SourceForge,0,0,0,0,0,0,0,0,0
2019-6506,GitHub,0,0,0,0,0,0,0,0,0
2019-6506,GitLab,0,0,0,0,0,0,0,0,0
2019-6506,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7602,SourceForge,0,0,0,0,0,0,0,0,0
2019-7602,GitHub,0,0,0,0,0,0,0,0,0
2019-7602,GitLab,0,0,0,0,0,0,0,0,0
2019-7602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6910,SourceForge,0,0,0,0,0,0,0,0,0
2019-6910,GitHub,0,0,0,0,0,0,0,0,0
2019-6910,GitLab,0,0,0,0,0,0,0,0,0
2019-6910,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3211,SourceForge,0,0,0,0,0,0,0,0,0
2019-3211,GitHub,0,0,0,0,0,0,0,0,0
2019-3211,GitLab,0,0,0,0,0,0,0,0,0
2019-3211,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4311,SourceForge,0,0,0,0,0,0,0,0,0
2019-4311,GitHub,0,0,0,0,0,0,0,0,0
2019-4311,GitLab,0,0,0,0,0,0,0,0,0
2019-4311,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1010,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.0051513200257566,1,1
2020-1010,GitHub,1,1,1,1,1,1,0.000643915003219575,1,1
2020-1010,GitLab,0,0,0,0,0,0,0,0,0
2020-1010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0702,SourceForge,0,0,0,0,0,0,0,0,0
2019-0702,GitHub,0,0,0,0,0,0,0,0,0
2019-0702,GitLab,0,0,0,0,0,0,0,0,0
2019-0702,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1810,SourceForge,0,0,0,0,0,0,0,0,0
2019-1810,GitHub,0,0,0,0,0,0,0,0,0
2019-1810,GitLab,0,0,0,0,0,0,0,0,0
2019-1810,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1505,SourceForge,1.1,1.0,0.3,1.0,1.0,1.0,0.0022326412145568207,1,2
2020-1505,GitHub,1.3333333333333333,1,0.6666666666666667,1.0,1.0,1.5,0.0020093770931011385,1,3
2020-1505,GitLab,0,0,0,0,0,0,0,0,0
2020-1505,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.00044652824291136416,1,1
2019-4604,SourceForge,0,0,0,0,0,0,0,0,0
2019-4604,GitHub,0,0,0,0,0,0,0,0,0
2019-4604,GitLab,0,0,0,0,0,0,0,0,0
2019-4604,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1406,SourceForge,0,0,0,0,0,0,0,0,0
2019-1406,GitHub,0,0,0,0,0,0,0,0,0
